b'<Run|MPos:0.000,0.000,-109.840|FS:2000,0>\r\n'TimeStamp:1619130830.7043576
b'<Run|MPos:0.000,0.000,-110.860|FS:2000,0|Ov:100,100,100>\r\n'TimeStamp:1619130830.7331321
b'<Run|MPos:0.000,0.000,-111.820|FS:2000,0>\r\n'TimeStamp:1619130830.7595928
b'<Run|MPos:0.000,0.000,-112.700|FS:2000,0>\r\n'TimeStamp:1619130830.7911534
b'<Run|MPos:0.000,0.000,-113.760|FS:2000,0>\r\n'TimeStamp:1619130830.8177736
b'<Run|MPos:0.000,0.000,-114.640|FS:2000,0>\r\n'TimeStamp:1619130830.8444178
b'<Run|MPos:0.000,0.000,-115.570|FS:2000,0>\r\n'TimeStamp:1619130830.8730192
b'<Run|MPos:0.000,0.000,-116.480|FS:2000,0>\r\n'TimeStamp:1619130830.8995333
b'<Run|MPos:0.000,0.000,-117.370|FS:2000,0>\r\n'TimeStamp:1619130830.926153
b'<Run|MPos:0.000,0.000,-118.250|FS:2000,0>\r\n'TimeStamp:1619130830.9525986
b'<Run|MPos:0.000,0.000,-119.130|FS:2000,0>\r\n'TimeStamp:1619130830.9871016
b'<Run|MPos:0.000,0.000,-120.290|FS:2000,0>\r\n'TimeStamp:1619130831.014614
b'<Run|MPos:0.000,0.000,-121.200|FS:2000,0>\r\n'TimeStamp:1619130831.0410671
b'<Run|MPos:0.000,0.000,-122.080|FS:2000,0>\r\n'TimeStamp:1619130831.0734603
b'<Run|MPos:0.000,0.000,-123.170|FS:2000,0>\r\n'TimeStamp:1619130831.100255
b'<Run|MPos:0.000,0.000,-124.060|FS:2000,0>\r\n'TimeStamp:1619130831.1267567
b'<Run|MPos:0.000,0.000,-124.940|FS:2000,0>\r\n'TimeStamp:1619130831.1532578
b'<Run|MPos:0.000,0.000,-125.870|FS:2000,0>\r\n'TimeStamp:1619130831.1810005
b'<Run|MPos:0.000,0.000,-126.740|FS:2000,0>\r\n'TimeStamp:1619130831.2074015
b'<Run|MPos:0.000,0.000,-127.650|FS:2000,0>\r\n'TimeStamp:1619130831.2343597
b'<Run|MPos:0.000,0.000,-128.550|FS:2000,0|WCO:0.000,0.000,0.000>\r\n'TimeStamp:1619130831.263345
b'<Run|MPos:0.000,0.000,-129.490|FS:2000,0|Ov:100,100,100>\r\n'TimeStamp:1619130831.2949405
b'<Run|MPos:0.000,0.000,-130.560|FS:2000,0>\r\n'TimeStamp:1619130831.3218787
b'<Run|MPos:0.000,0.000,-131.440|FS:2000,0>\r\n'TimeStamp:1619130831.3508642
b'<Run|MPos:0.000,0.000,-132.410|FS:2000,0>\r\n'TimeStamp:1619130831.3792694
b'<Run|MPos:0.000,0.000,-133.350|FS:2000,0>\r\n'TimeStamp:1619130831.4056919
b'<Run|MPos:0.000,0.000,-134.280|FS:2000,0>\r\n'TimeStamp:1619130831.4334078
b'<Run|MPos:0.000,0.000,-135.160|FS:2000,0>\r\n'TimeStamp:1619130831.4598837
b'<Run|MPos:0.000,0.000,-136.040|FS:2000,0>\r\n'TimeStamp:1619130831.4862964
b'<Run|MPos:0.000,0.000,-136.930|FS:2000,0>\r\n'TimeStamp:1619130831.515717
b'<Run|MPos:0.000,0.000,-137.900|FS:2000,0>\r\n'TimeStamp:1619130831.5424163
b'<Run|MPos:0.000,0.000,-138.790|FS:2000,0>\r\n'TimeStamp:1619130831.5703611
b'<Run|MPos:0.000,0.000,-139.740|FS:2000,0>\r\n'TimeStamp:1619130831.5973105
b'<Run|MPos:0.000,0.000,-140.620|FS:2000,0>\r\n'TimeStamp:1619130831.6241164
b'<Run|MPos:0.000,0.000,-141.550|FS:2000,0>\r\n'TimeStamp:1619130831.6517467
b'<Run|MPos:0.000,0.000,-142.440|FS:2000,0>\r\n'TimeStamp:1619130831.6784437
b'<Run|MPos:0.000,0.000,-143.330|FS:2000,0>\r\n'TimeStamp:1619130831.7056072
b'<Run|MPos:0.000,0.000,-144.230|FS:2000,0>\r\n'TimeStamp:1619130831.7320714
b'<Run|MPos:0.000,0.000,-145.110|FS:2000,0>\r\n'TimeStamp:1619130831.7585077
b'<Run|MPos:0.000,0.000,-145.990|FS:2000,0>\r\n'TimeStamp:1619130831.7890563
b'<Run|MPos:0.000,0.000,-147.030|FS:2000,0>\r\n'TimeStamp:1619130831.8172412
b'<Run|MPos:0.000,0.000,-147.950|FS:2000,0|Ov:100,100,100>\r\n'TimeStamp:1619130831.8451436
b'<Run|MPos:0.000,0.000,-148.900|FS:2000,0>\r\n'TimeStamp:1619130831.874023
b'<Run|MPos:0.000,0.000,-149.870|FS:2000,0>\r\n'TimeStamp:1619130831.9016063
b'<Run|MPos:0.000,0.000,-150.760|FS:2000,0>\r\n'TimeStamp:1619130831.9281552
b'<Run|MPos:0.000,0.000,-151.650|FS:2000,0>\r\n'TimeStamp:1619130831.9545124
b'<Run|MPos:0.000,0.000,-152.550|FS:2000,0>\r\n'TimeStamp:1619130831.9817598
b'<Run|MPos:0.000,0.000,-153.440|FS:2000,0>\r\n'TimeStamp:1619130832.0083418
b'<Run|MPos:0.000,0.000,-154.320|FS:2000,0>\r\n'TimeStamp:1619130832.0347579
b'<Run|MPos:0.000,0.000,-155.200|FS:2000,0>\r\n'TimeStamp:1619130832.061355
b'<Run|MPos:0.000,0.000,-156.090|FS:2000,0|WCO:0.000,0.000,0.000>\r\n'TimeStamp:1619130832.090796
b'<Run|MPos:0.000,0.000,-157.080|FS:2000,0>\r\n'TimeStamp:1619130832.1174676
b'<Run|MPos:0.000,0.000,-157.960|FS:2000,0>\r\n'TimeStamp:1619130832.1439166
b'<Run|MPos:0.000,0.000,-158.840|FS:2000,0>\r\n'TimeStamp:1619130832.172106
b'<Run|MPos:0.000,0.000,-159.810|FS:2000,0>\r\n'TimeStamp:1619130832.1995184
b'<Run|MPos:0.000,0.000,-160.690|FS:2000,0>\r\n'TimeStamp:1619130832.2278554
b'<Run|MPos:0.000,0.000,-161.700|FS:2000,0>\r\n'TimeStamp:1619130832.2614112
b'<Run|MPos:0.000,0.000,-162.760|FS:2000,0>\r\n'TimeStamp:1619130832.2880769
b'<Run|MPos:0.000,0.000,-163.660|FS:2000,0>\r\n'TimeStamp:1619130832.3149416
b'<Run|MPos:0.000,0.000,-164.550|FS:2000,0>\r\n'TimeStamp:1619130832.3416288
b'<Run|MPos:0.000,0.000,-165.430|FS:2000,0>\r\n'TimeStamp:1619130832.368387
b'<Run|MPos:0.000,0.000,-166.320|FS:2000,0|Ov:100,100,100>\r\n'TimeStamp:1619130832.3970659
b'<Run|MPos:0.000,0.000,-167.290|FS:2000,0>\r\n'TimeStamp:1619130832.4258254
b'<Run|MPos:0.000,0.000,-168.230|FS:2000,0>\r\n'TimeStamp:1619130832.4525406
b'<Run|MPos:0.000,0.000,-169.130|FS:2000,0>\r\n'TimeStamp:1619130832.4803998
b'<Run|MPos:0.000,0.000,-170.050|FS:2000,0>\r\n'TimeStamp:1619130832.5084019
b'<Run|MPos:0.000,0.000,-170.990|FS:2000,0>\r\n'TimeStamp:1619130832.5362155
b'<Run|MPos:0.000,0.000,-171.910|FS:2000,0>\r\n'TimeStamp:1619130832.5625482
b'<Run|MPos:0.000,0.000,-172.790|FS:2000,0>\r\n'TimeStamp:1619130832.5967424
b'<Run|MPos:0.000,0.000,-173.990|FS:2000,0>\r\n'TimeStamp:1619130832.6255941
b'<Run|MPos:0.000,0.000,-174.890|FS:2000,0>\r\n'TimeStamp:1619130832.6560152
b'<Run|MPos:0.000,0.000,-175.920|FS:2000,0>\r\n'TimeStamp:1619130832.6829023
b'<Run|MPos:0.000,0.000,-176.800|FS:2000,0>\r\n'TimeStamp:1619130832.7094345
b'<Run|MPos:0.000,0.000,-177.700|FS:2000,0>\r\n'TimeStamp:1619130832.740317
b'<Run|MPos:0.000,0.000,-178.720|FS:2000,0>\r\n'TimeStamp:1619130832.7670486
b'<Run|MPos:0.000,0.000,-179.610|FS:2000,0>\r\n'TimeStamp:1619130832.7938516
b'<Run|MPos:0.000,0.000,-180.520|FS:2000,0>\r\n'TimeStamp:1619130832.8209963
b'<Run|MPos:0.000,0.000,-181.400|FS:2000,0>\r\n'TimeStamp:1619130832.847391
b'<Run|MPos:0.000,0.000,-182.290|FS:2000,0>\r\n'TimeStamp:1619130832.8741148
b'<Run|MPos:0.000,0.000,-183.180|FS:2000,0>\r\n'TimeStamp:1619130832.9010944
b'<Run|MPos:0.000,0.000,-184.070|FS:2000,0|WCO:0.000,0.000,0.000>\r\n'TimeStamp:1619130832.9304855
b'<Run|MPos:0.000,0.000,-185.070|FS:2000,0|Ov:100,100,100>\r\n'TimeStamp:1619130832.9596183
b'<Run|MPos:0.000,0.000,-186.060|FS:2000,0>\r\n'TimeStamp:1619130833.000506
b'<Run|MPos:0.000,0.000,-187.400|FS:2000,0>\r\n'TimeStamp:1619130833.027143
b'<Run|MPos:0.000,0.000,-188.270|FS:2000,0>\r\n'TimeStamp:1619130833.0568786
b'<Run|MPos:0.000,0.000,-189.270|FS:2000,0>\r\n'TimeStamp:1619130833.083374
b'<Run|MPos:0.000,0.000,-190.150|FS:2000,0>\r\n'TimeStamp:1619130833.1127903
b'<Run|MPos:0.000,0.000,-191.140|FS:2000,0>\r\n'TimeStamp:1619130833.1409285
b'<Run|MPos:0.000,0.000,-192.070|FS:2000,0>\r\n'TimeStamp:1619130833.167487
b'<Run|MPos:0.000,0.000,-192.960|FS:2000,0>\r\n'TimeStamp:1619130833.1940181
b'<Run|MPos:0.000,0.000,-193.840|FS:2000,0>\r\n'TimeStamp:1619130833.2204375
